system:index,baseline_year,city,delta_LST,delta_max_LST,delta_top10_LST,final_year,max_LST_2000,max_LST_2020,mean_LST_2000,mean_LST_2020,n_images_2000,n_images_2020,n_pixels,sensor_2000,sensor_2020,top10_LST_2000,top10_LST_2020,transition,transition_area_pct,transition_code,.geo,error
00000000000000000043_6,2000.0,Santiago,2.2237062918848096,3.6846098880083673,3.49630775855303,2020.0,311.33759000446435,315.0221998924727,307.2607170062738,309.4844232981586,4.0,10.0,30622.0,L5,L8,311.33759000446435,314.8338977630174,imp→imp,98.2671202105128,101.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000043_7,2000.0,Santiago,6.1834627576349135,9.332226253794602,9.040934961030873,2020.0,307.8019531145528,317.1341793683474,304.8445131756425,311.0279759332774,4.0,10.0,5.0,L5,L8,307.8019531145528,316.8428880755837,veg→veg,0.0160451832359925,202.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000043_8,2000.0,Santiago,3.580374967050716,6.207700203160471,6.084990711237424,2020.0,298.9547077552926,305.16240795845306,297.58034625532343,301.16072122237415,4.0,10.0,13.0,L5,L8,298.9547077552926,305.03969846653,wat→wat,0.0417174764135806,404.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000a_0,2000.0,Istanbul,1.4904705586302498,-3.0616829110034587,-2.881354488061504,2020.0,312.59450045856204,309.5328175475586,305.55646472775675,307.046935286387,30.0,34.0,365140.0,L5,L8,312.38544566474957,309.50409117668806,veg→imp,4.179004308789895,201.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000a_1,2000.0,Istanbul,1.0171389041126415,-3.291603419326009,-3.149451111657072,2020.0,314.6997607747896,311.4081573554636,307.25633129187986,308.2734701959925,30.0,34.0,88537.0,L5,L8,314.4967911299119,311.34734001825484,veg→crop,1.0133003902265731,203.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000a_2,2000.0,Istanbul,-2.4822950478013013,-6.5777622462391605,-6.416251221463028,2020.0,311.1809506785166,304.6031884322774,305.27887901298493,302.79658396518363,30.0,34.0,13924.0,L5,L8,311.0100862819678,304.5938350605048,veg→wat,0.1593593032688571,204.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000a_3,2000.0,Istanbul,1.6649719271907202,-1.5200923572992906,-1.440728619808965,2020.0,312.79191445488004,311.27182209758075,306.86932129990214,308.53429322709286,30.0,34.0,1093.0,L5,L8,312.7070415030188,311.2663128832098,veg→bare,0.0125093161787461,205.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000a_4,2000.0,Istanbul,-0.8364853368160539,-5.331175832071494,-5.348041676190292,2020.0,317.5230528774971,312.1918770454256,309.5155413210352,308.67905598421913,30.0,34.0,237037.0,L5,L8,317.50247569518854,312.15443401899824,crop→imp,2.712873539854933,301.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000a_5,2000.0,Istanbul,-1.4088706269528188,-6.3713353592875706,-6.359395404398072,2020.0,316.6903893145418,310.3190539552542,308.6433363429181,307.23446571596526,30.0,34.0,67502.0,L5,L8,316.61485581059975,310.2554604062017,crop→veg,0.7725561397051418,302.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000a_6,2000.0,Istanbul,-4.049656308315548,-7.604957747341928,-7.541901262574925,2020.0,313.43141430650417,305.82645655916224,306.980971485111,302.93131517679547,30.0,34.0,523.0,L5,L8,313.3327039549971,305.7908026924222,crop→wat,0.0059857020690614,304.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000a_7,2000.0,Istanbul,-0.1497641914061773,-2.682093371335384,-2.6688695300480845,2020.0,316.84405898272547,314.1619656113901,309.8777929390236,309.72802874761743,30.0,34.0,51.0,L5,L8,316.8292283501507,314.1603588201026,crop→bare,0.000583691788761255,305.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000a_8,2000.0,Istanbul,3.900790907286421,2.0952889520101508,2.104574096339604,2020.0,305.3122431848209,307.40753213683104,301.3004890248455,305.2012799321319,30.0,34.0,25357.0,L5,L8,305.29350650155754,307.39808059789715,wat→imp,0.290209268384689,401.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000a_9,2000.0,Istanbul,5.432117554719355,2.746746010318134,2.771075225546838,2020.0,305.5511431578322,308.29788916815033,300.84507431996656,306.2771918746859,30.0,34.0,19679.0,L5,L8,305.52432637675156,308.2954016022984,wat→veg,0.2252249159026026,402.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000a_10,2000.0,Istanbul,5.830769171499014,2.7561938546989495,2.769531655395781,2020.0,306.6153404150572,309.3715342697561,301.6476709096857,307.4784400811847,30.0,34.0,2058.0,L5,L8,306.5988057444217,309.3683373998175,wat→crop,0.0235536804170718,403.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000a_11,2000.0,Istanbul,4.828627599493075,2.6271049458279094,2.645339386359012,2020.0,305.7302824003134,308.3573873461413,301.65136099928645,306.4799885987795,30.0,34.0,2213.0,L5,L8,305.7111509454337,308.3564903317927,wat→bare,0.0253276456574246,405.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000a_12,2000.0,Istanbul,3.24936472809668,1.2912129480028511,1.3034006733640808,2020.0,312.80068391614026,314.0918968641431,307.943714043738,311.1930787718347,30.0,34.0,818.0,L5,L8,312.78635549482044,314.0897561681845,bare→imp,0.0093619584942491,501.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000a_13,2000.0,Istanbul,1.3030361177553118,-0.3101297936289029,-0.2677391091377785,2020.0,313.1386871229864,312.8285573293575,308.02805832496875,309.33109444272407,30.0,34.0,284.0,L5,L8,313.0892291822547,312.82149007311693,bare→veg,0.0032503621178077,502.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000a_14,2000.0,Istanbul,4.169576758561561,2.7323751132238385,2.7326412480717295,2020.0,308.4570584446487,311.1894335578725,305.4725139328193,309.6420906913809,30.0,34.0,54.0,L5,L8,308.44092010607403,311.17356135414576,bare→crop,0.0006180265998648582,503.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000a_15,2000.0,Istanbul,-2.5911461634195234,-5.525169206327348,-5.472097438033984,2020.0,307.23134582632116,301.7061766199938,302.70092906373446,300.10978290031494,30.0,34.0,616.0,L5,L8,307.17618523028113,301.70408779224715,bare→wat,0.0070500812132731,504.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000a_16,2000.0,Istanbul,0.3713348149220792,-3.150848185026348,-3.0909407462362424,2020.0,315.05043987120285,311.8995916861765,308.6002625932941,308.97159740821616,30.0,34.0,2263615.0,L5,L8,314.9726020650154,311.88166131877915,imp→imp,25.90693114542761,101.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000a_17,2000.0,Istanbul,-0.5106329549597604,-5.455449913910513,-5.110953902234996,2020.0,309.700959557261,304.2455096433505,302.4280091587853,301.91737620382554,30.0,34.0,3663336.0,L5,L8,309.33884437761463,304.22789047537964,veg→veg,41.926649856343154,202.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000a_18,2000.0,Istanbul,-1.8463249478582495,-5.949997887323434,-6.0701252477561525,2020.0,317.92233477898924,311.9723368916658,309.9461313595726,308.0998064117143,30.0,34.0,1150519.0,L5,L8,317.9055879991359,311.83546275137974,crop→crop,13.167617512035497,303.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000a_19,2000.0,Istanbul,0.9691671407913988,-0.421789608872757,-0.3626110066717274,2020.0,302.4913454083413,302.06955579946856,298.95310479174594,299.92227193253734,30.0,34.0,179568.0,L5,L8,302.4239794314194,302.0613684247477,wat→wat,2.055144453417275,404.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000a_20,2000.0,Istanbul,1.3605822400421062,0.1587481166292264,0.2013167382488632,2020.0,299.05101924094015,299.2097673575694,296.0923191704659,297.452901410508,30.0,34.0,655564.0,L5,L8,299.00221195198,299.20352869022884,bare→bare,7.502888702107516,505.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000e_0,2000.0,Tokyo,2.368922573509849,3.0639886712958173,3.0639886712958173,2020.0,307.44822453833643,310.51221320963225,305.0709154290381,307.43983800254796,12.0,41.0,318428.0,L5,L8,307.44822453833643,310.51221320963225,veg→imp,9.728368961166325,201.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000e_1,2000.0,Tokyo,0.3357255697911796,2.9924386704915378,2.9924386704915378,2020.0,305.7187941603188,308.71123283081033,303.02958607654824,303.3653116463394,12.0,41.0,94.0,L5,L8,305.7187941603188,308.71123283081033,veg→crop,0.0028718161793235,203.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000e_2,2000.0,Tokyo,1.6675940400456284,1.4104351105567616,1.4104351105567616,2020.0,301.75032211519164,303.1607572257484,298.4592836300998,300.1268776701454,12.0,41.0,1873.0,L5,L8,301.75032211519164,303.1607572257484,veg→wat,0.0572224649348189,204.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000e_3,2000.0,Tokyo,7.199434216420229,4.933298686635737,4.933298686635737,2020.0,302.3622590218153,307.29555770845104,299.23389366493626,306.4333278813565,12.0,41.0,514.0,L5,L8,302.3622590218153,307.29555770845104,veg→bare,0.0157033352784286,205.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000e_4,2000.0,Tokyo,2.5663860372144995,4.023478940173106,4.023478940173106,2020.0,306.1186641297636,310.1421430699367,303.2389179626127,305.8053039998272,12.0,41.0,297.0,L5,L8,306.1186641297636,310.1421430699367,crop→imp,0.0090737170772243,301.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000e_5,2000.0,Tokyo,-2.771179929137702,0.855504701199493,0.855504701199493,2020.0,309.24713780103275,310.10264250223224,307.83303980663777,305.06185987750007,12.0,41.0,318.0,L5,L8,309.24713780103275,310.10264250223224,crop→veg,0.0097152930321796,302.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000e_6,2000.0,Tokyo,5.711453887467826,7.75820445557963,7.75820445557963,2020.0,304.53633575917064,312.29454021475027,301.30965185535484,307.02110574282267,12.0,41.0,7.0,L5,L8,304.53633575917064,312.29454021475027,crop→wat,0.00021385865165175256,304.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000e_7,2000.0,Tokyo,1.6793320571794084,2.3211826603126724,2.3211826603126724,2020.0,304.466687684779,306.7878703450917,302.3482681225742,304.0276001797536,12.0,41.0,47183.0,L5,L8,304.466687684779,306.7878703450917,wat→imp,1.4414989658406632,401.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000e_8,2000.0,Tokyo,1.5235315639718578,0.9071796444425786,0.9071796444425786,2020.0,302.47962863049923,303.3868082749418,299.7836888057347,301.30722036970656,12.0,41.0,7387.0,L5,L8,302.47962863049923,303.3868082749418,wat→veg,0.2256819799644994,402.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000e_9,2000.0,Tokyo,,,,2020.0,,306.2997278358932,,302.81503750237806,12.0,41.0,85.0,L5,L8,,306.2997278358932,wat→crop,0.0025968550557712,403.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000e_10,2000.0,Tokyo,2.7290886228795443,2.2887294953026753,2.2887294953026753,2020.0,302.66129896615735,304.95002846146,299.96538089437706,302.6944695172566,12.0,41.0,935.0,L5,L8,302.66129896615735,304.95002846146,wat→bare,0.028565405613484,405.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000e_11,2000.0,Tokyo,2.203312409428179,1.7456302440528475,1.7456302440528475,2020.0,307.6213523386123,309.3669825826652,304.273321761828,306.4766341712562,12.0,41.0,17429.0,L5,L8,307.6213523386123,309.3669825826652,bare→imp,0.5324774913769137,501.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000e_12,2000.0,Tokyo,5.642147000369107,4.177166348547928,4.177166348547928,2020.0,299.7751310784384,303.9522974269863,296.14159049685315,301.78373749722226,12.0,41.0,23832.0,L5,L8,299.7751310784384,303.9522974269863,bare→veg,0.7280970551663667,502.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000e_13,2000.0,Tokyo,3.654797436637068,2.798531939587633,2.798531939587633,2020.0,301.4465649084373,304.24509684802496,297.8424523740641,301.4972498107012,12.0,41.0,526.0,L5,L8,301.4465649084373,304.24509684802496,bare→wat,0.0160699501098316,504.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000e_14,2000.0,Tokyo,0.6842887642891355,1.9677236809008036,1.9677236809008036,2020.0,308.5075968083867,310.4753204892875,306.05681329375494,306.7411020580441,12.0,41.0,1422392.0,L5,L8,308.5075968083867,310.4753204892875,imp→imp,43.45583360574852,101.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000e_15,2000.0,Tokyo,-0.565776865780208,0.9004713060546123,0.9004713060546123,2020.0,300.6079115538127,301.5083828598673,298.7955637089711,298.2297868431909,12.0,41.0,918791.0,L5,L8,300.6079115538127,301.5083828598673,veg→veg,28.07020062996649,202.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000e_16,2000.0,Tokyo,0.6394466014050408,1.515488257789059,1.515488257789059,2020.0,306.5042929629925,308.01978122078157,303.40611386078524,304.0455604621903,12.0,41.0,46.0,L5,L8,306.5042929629925,308.01978122078157,crop→crop,0.0014053568537115,303.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000e_17,2000.0,Tokyo,1.8500333226944576,1.1898029621648334,1.1898029621648334,2020.0,300.7993958248959,301.98919878706073,297.6618294474104,299.51186277010487,12.0,41.0,36755.0,L5,L8,300.7993958248959,301.98919878706073,wat→wat,1.1229106773514523,404.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000e_18,2000.0,Tokyo,-2.3211357304602984,-0.0958212700345484,-0.0958212700345484,2020.0,298.8027584886573,298.7069372186227,298.79792442152143,296.47678869106113,12.0,41.0,476298.0,L5,L8,298.8027584886573,298.7069372186227,bare→bare,14.551492580632347,505.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000016_0,2000.0,Algiers,0.629408789002639,4.408512213293761,4.515194435903538,2020.0,315.0485155741557,319.4570277874495,312.3300321329408,312.95944092194344,17.0,22.0,39255.0,L5,L8,314.93737537309346,319.452569808997,veg→imp,3.65308234348187,201.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000016_1,2000.0,Algiers,2.2364157050631093,6.668618117798076,6.941891349967705,2020.0,315.65570382814417,322.32432194594224,312.5788439830761,314.81525968813924,17.0,22.0,7089.0,L5,L8,315.3778084492509,322.3196997992186,veg→crop,0.6597045149138447,203.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000016_2,2000.0,Algiers,-3.256325784969306,-1.7217844954450925,-1.4889745312025298,2020.0,313.2917476086918,311.56996311324673,309.7943771430647,306.5380513580954,17.0,22.0,275.0,L5,L8,313.05357654827264,311.5646020170701,veg→wat,0.0255915843703353,204.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000016_3,2000.0,Algiers,1.4572486610514943,4.358809538113746,4.4347028372098976,2020.0,315.44365093783654,319.8024604759503,312.46504543955837,313.92229410060986,17.0,22.0,637.0,L5,L8,315.35902546788634,319.79372830509624,veg→bare,0.0592794154323767,205.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000016_4,2000.0,Algiers,0.5897344177414539,4.470714290323201,4.729922494879872,2020.0,318.1595674415107,322.6302817318339,314.5625980294769,315.1523324472183,17.0,22.0,121109.0,L5,L8,317.89399198922854,322.6239144841084,crop→imp,11.270440696388889,301.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000016_5,2000.0,Algiers,0.1779316499876699,4.490267184280583,4.606932123832337,2020.0,316.97553645032076,321.46580363460134,313.9380535813244,314.1159852313121,17.0,22.0,17707.0,L5,L8,316.8535265760773,321.4604586999096,crop→veg,1.647818852529193,302.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000016_6,2000.0,Algiers,-8.068477153903586,-7.0153847289574855,-7.017075046468847,2020.0,318.12593629518375,311.11055156622626,314.0268221971947,305.9583450432911,17.0,22.0,1527.0,L5,L8,318.12593629518375,311.1088612487149,crop→wat,0.1421030884854621,304.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000016_7,2000.0,Algiers,1.163873839621658,5.465142143824835,5.461913074984125,2020.0,317.5931250732381,323.05826721706296,314.71127093443033,315.875144774052,17.0,22.0,194.0,L5,L8,317.5931250732381,323.05503814822225,crop→bare,0.0180536995194365,305.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000016_8,2000.0,Algiers,4.841309085611158,6.513613952414062,6.512440246072856,2020.0,306.3818154441455,312.89542939655956,303.9425143556821,308.78382344129324,17.0,22.0,1441.0,L5,L8,306.3818154441455,312.89425569021836,wat→imp,0.1340999021005572,401.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000016_9,2000.0,Algiers,4.290217966785974,6.187733060864389,6.470399982738684,2020.0,309.625719933305,315.8134529941694,306.7543859973334,311.04460396411935,17.0,22.0,151.0,L5,L8,309.3356403284952,315.80604031123386,wat→veg,0.0140521063269841,402.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000016_10,2000.0,Algiers,0.6011978468823713,0.6556092168918894,3.0204267984876196,2020.0,311.7591923995843,312.4148016164762,304.4494240435208,305.0506218904032,17.0,22.0,204.0,L5,L8,309.382806522167,312.40323332065464,wat→crop,0.0189843025874487,403.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000016_11,2000.0,Algiers,7.879213122648537,9.848207878230426,9.84409612012314,2020.0,306.06175630089194,315.90996417912237,303.41695447332836,311.2961675959769,17.0,22.0,511.0,L5,L8,306.06175630089194,315.9058524210151,wat→bare,0.0475538167754231,405.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000016_12,2000.0,Algiers,3.0085466805508645,5.336866041419228,5.390596538992213,2020.0,310.6124623003299,315.94932834174915,308.24250120208046,311.2510478826313,17.0,22.0,246.0,L5,L8,310.555903529755,315.94650006874724,bare→imp,0.0228928354730999,501.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000016_13,2000.0,Algiers,4.662309759667153,7.564051655583228,7.555810703017357,2020.0,311.5650425807931,319.1290942363763,308.9643167093257,313.62662646899287,17.0,22.0,20.0,L5,L8,311.5650425807931,319.12085328381045,bare→veg,0.0018612061360243,502.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000016_14,2000.0,Algiers,4.207693645867323,8.419108569131083,8.400807835591422,2020.0,315.1626705644754,323.58177913360646,311.9684184496551,316.1761120955224,17.0,22.0,1.0,L5,L8,315.1626705644754,323.5634784000668,bare→crop,9.306030680121947e-05,503.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000016_15,2000.0,Algiers,0.3449705302097641,1.243180091917111,1.2346686341388704,2020.0,311.7009882211805,312.94416831309763,307.27823121903293,307.6232017492427,17.0,22.0,44.0,L5,L8,311.7009882211805,312.9356568553194,bare→wat,0.0040946534992536,504.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000016_16,2000.0,Algiers,0.8838610802466746,4.175264074384813,4.528354627663816,2020.0,316.1268436844907,320.30210775887554,312.6684992235072,313.55236030375386,17.0,22.0,487734.0,L5,L8,315.76629686754177,320.2946514952056,imp→imp,45.388675677385976,101.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000016_17,2000.0,Algiers,0.4647374302545586,4.773491094201745,4.8524295207411114,2020.0,313.2132827483339,317.9867738425356,310.79158805675786,311.2563254870124,17.0,22.0,65069.0,L5,L8,313.1286059531726,317.9810354739137,veg→veg,6.05534110324855,202.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000016_18,2000.0,Algiers,1.5181228922471632,6.048045768707823,6.309392753684335,2020.0,317.68710806536785,323.7351538340757,314.2232279594957,315.7413508517429,17.0,22.0,323470.0,L5,L8,317.41817528771827,323.7275680414026,crop→crop,30.102217440990454,303.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000016_19,2000.0,Algiers,2.3958703533522225,3.4339769592336324,4.040732807007544,2020.0,306.38364737168394,309.81762433091757,302.91892637099255,305.3147967243448,17.0,22.0,2405.0,L5,L8,305.77088730342746,309.811620110435,wat→wat,0.2238100378569328,404.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000016_20,2000.0,Algiers,3.493417735008336,4.625381939476711,4.6283489400505005,2020.0,303.7817188282416,308.4071007677183,300.7641082630519,304.25752599806026,17.0,22.0,5483.0,L5,L8,303.7776722893525,308.406021229403,bare→bare,0.5102496621910863,505.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000004_0,2000.0,Mexico City,2.634826179292702,6.2298250554205765,6.2298250554205765,2020.0,302.3206899468455,308.5505150022661,299.79899764988005,302.43382382917275,11.0,12.0,63167.0,L5,L8,302.3206899468455,308.5505150022661,veg→imp,3.573624864151112,201.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000004_1,2000.0,Mexico City,1.4798596050703168,4.1368065037220845,4.1368065037220845,2020.0,303.3320236737941,307.46883017751617,299.88449480118624,301.36435440625655,11.0,12.0,14967.0,L5,L8,303.3320236737941,307.46883017751617,veg→crop,0.8467466136075751,203.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000004_2,2000.0,Mexico City,-1.1016765438403695,-0.0750743691205571,-0.0750743691205571,2020.0,304.0390644293117,303.9639900601911,301.4232636570778,300.32158711323746,11.0,12.0,1381.0,L5,L8,304.0390644293117,303.9639900601911,veg→wat,0.0781290220747017,204.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000004_3,2000.0,Mexico City,2.469930629306191,2.045440801106224,2.045440801106224,2020.0,305.1288507065016,307.17429150760785,301.34436223586187,303.81429286516806,11.0,12.0,82.0,L5,L8,305.1288507065016,307.17429150760785,veg→bare,0.0046390874801778,205.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000004_4,2000.0,Mexico City,4.3740813244742185,8.162360808254505,8.162360808254505,2020.0,303.0374550906651,311.1998158989196,299.6355465134949,304.0096278379691,11.0,12.0,3472.0,L5,L8,303.0374550906651,311.1998158989196,crop→imp,0.1964257528192357,301.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000004_5,2000.0,Mexico City,2.70764207241416,5.486791094667865,5.486791094667865,2020.0,303.4897481596324,308.9765392543003,299.98627153597187,302.693913608386,11.0,12.0,6112.0,L5,L8,303.4897481596324,308.9765392543003,crop→veg,0.3457817399859356,302.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000004_6,2000.0,Mexico City,2.142883065086153,3.4811552220759268,3.4811552220759268,2020.0,299.41131616881046,302.8924713908864,297.91020970562465,300.0530927707108,11.0,12.0,787.0,L5,L8,299.41131616881046,302.8924713908864,crop→wat,0.0445239249621942,304.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000004_7,2000.0,Mexico City,4.74711594698374,8.53815873540401,8.53815873540401,2020.0,300.1039858040053,308.6421445394093,298.4711453615465,303.21826130853026,11.0,12.0,4.0,L5,L8,300.1039858040053,308.6421445394093,crop→bare,0.0002262969502525757,305.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000004_8,2000.0,Mexico City,2.813441786437579,4.493834903649258,4.493834903649258,2020.0,301.27452879394065,305.7683636975899,298.54445151411437,301.35789330055195,11.0,12.0,446.0,L5,L8,301.27452879394065,305.7683636975899,wat→imp,0.0252321099531621,401.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000004_9,2000.0,Mexico City,5.215136723262674,5.896903512914605,5.896903512914605,2020.0,299.5062840539023,305.4031875668169,296.5140991558403,301.729235879103,11.0,12.0,199.0,L5,L8,299.5062840539023,305.4031875668169,wat→veg,0.0112582732750656,402.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000004_10,2000.0,Mexico City,5.502522212030215,3.8397840977031024,3.8397840977031024,2020.0,298.7151048046089,302.55488890231203,294.16627863803893,299.66880085006915,11.0,12.0,348.0,L5,L8,298.7151048046089,302.55488890231203,wat→crop,0.019687834671974,403.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000004_11,2000.0,Mexico City,0.6614260236775635,1.0239860448002671,1.0239860448002671,2020.0,299.78956260275913,300.8135486475594,297.5140128426407,298.17543886631825,11.0,12.0,23.0,L5,L8,299.78956260275913,300.8135486475594,wat→bare,0.0013012074639523,405.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000004_12,2000.0,Mexico City,2.389533899299636,-4.056154096874991,-4.056154096874991,2020.0,311.6931621695679,307.63700807269294,302.7286540588589,305.11818795815856,11.0,12.0,20.0,L5,L8,311.6931621695679,307.63700807269294,bare→imp,0.0011314847512628,501.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000004_13,2000.0,Mexico City,2.012553547773564,1.7807708471159458,1.7807708471159458,2020.0,309.62340830051437,311.4041791476303,305.35930217839564,307.3718557261692,11.0,12.0,56.0,L5,L8,309.62340830051437,311.4041791476303,bare→veg,0.003168157303536,502.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000004_14,2000.0,Mexico City,3.536681411749953,1.7067702017151305,1.7067702017151305,2020.0,301.1016998013181,302.8084700030332,295.78803606242633,299.3247174741763,11.0,12.0,9.0,L5,L8,301.1016998013181,302.8084700030332,bare→crop,0.0005091681380682954,503.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000004_15,2000.0,Mexico City,1.4011077508469612,-0.811371182015364,-0.811371182015364,2020.0,303.5594231379543,302.74805195593893,298.7048674898129,300.10597524065986,11.0,12.0,97.0,L5,L8,303.5594231379543,302.74805195593893,bare→wat,0.0054877010436249,504.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000004_16,2000.0,Mexico City,3.0196815268288333,4.822450526479145,4.822450526479145,2020.0,308.3288509511405,313.15130147761965,304.07875899034735,307.0984405171762,11.0,12.0,889187.0,L5,L8,308.3288509511405,313.15130147761965,imp→imp,50.30507657605925,101.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000004_17,2000.0,Mexico City,0.2308084770247092,0.993689047080636,0.993689047080636,2020.0,297.38298122164974,298.3766702687304,295.1122741844426,295.3430826614673,11.0,12.0,768813.0,L5,L8,297.38298122164974,298.3766702687304,veg→veg,43.49500930363337,202.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000004_18,2000.0,Mexico City,2.232620049704451,6.75529134359482,6.75529134359482,2020.0,304.0708693869313,310.8261607305261,300.28245481293897,302.5150748626434,11.0,12.0,15560.0,L5,L8,304.0708693869313,310.8261607305261,crop→crop,0.8802951364825194,303.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000004_19,2000.0,Mexico City,1.1204618922668033,2.077517360109198,2.077517360109198,2020.0,299.60481529691396,301.68233265702315,297.4624153366192,298.582877228886,11.0,12.0,2685.0,L5,L8,299.60481529691396,301.68233265702315,wat→wat,0.1519018278570414,404.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
