system:index,LC_class,LC_percent,city,max_LST,mean_LST,mean_top10_LST,n_images,sensor,year,.geo
00000000000000000056_4,5,14.205891371289562,National Capital District,302.3480835828505,298.9312355892323,302.3480835828505,26,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000057_0,1,29.98015085043466,Dili,312.494635290425,306.58018976784837,312.494635290425,17,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000057_1,2,60.09091600703821,Dili,310.2589984614282,304.0232717201829,310.2589984614282,17,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000057_2,3,9.348019610137731,Dili,315.188388786058,306.35124932694197,315.188388786058,17,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000057_3,4,0.4551942382172478,Dili,310.4067641821791,304.7426893028112,310.4067641821791,17,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000057_4,5,0.1257192941721516,Dili,307.16554153990495,304.22426343045623,307.16554153990495,17,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005d_0,1,46.02395287119287,Phnom Penh,311.02554983252804,305.12097527593977,311.02554983252804,5,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005d_1,2,9.765126158895264,Phnom Penh,308.97571907391296,302.58844198675956,308.97571907391296,5,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005d_2,3,33.500898013547186,Phnom Penh,307.83941165129943,302.44754983299026,307.83941165129943,5,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005d_3,4,10.300364010659118,Phnom Penh,304.75135948731815,301.4398886209933,304.75135948731815,5,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005d_4,5,0.4096589457055616,Phnom Penh,308.035351881798,302.14645291513114,308.035351881798,5,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005f_0,1,58.16522851107941,Honiara,314.70638688368837,306.66611140605346,314.70638688368837,22,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005f_1,2,7.391204769022276,Honiara,312.521623193693,304.6956508408332,312.521623193693,22,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005f_2,4,0.4193877597001786,Honiara,310.23276585609415,302.9515554985139,310.23276585609415,22,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005f_3,5,34.02417896019813,Honiara,308.4908738327106,301.36100969636897,308.4860990639388,22,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006_0,1,97.00210398693046,Paris,314.4800034749298,309.0110426095862,314.4800034749298,5,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006_1,2,2.4613209459605945,Paris,309.9097377694853,299.4936923969831,309.9097377694853,5,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006_2,3,0.1382018919601207,Paris,317.02658632683153,304.7283535484538,317.02658632683153,5,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006_3,4,0.3983731751488158,Paris,306.34982258277006,301.91326828780876,306.34982258277006,5,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000022_0,1,64.82500394138148,Prague,308.50055430766076,303.31624183467824,308.50055430766076,11,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000022_1,2,15.604243108210344,Prague,303.5693652829045,299.0659585078524,303.5693652829045,11,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000022_2,3,18.453591484744894,Prague,308.2834209912142,300.806709976244,308.2834209912142,11,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000022_3,4,1.111104126949833,Prague,299.67571192954733,296.7514483975832,299.67571192954733,11,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000022_4,5,0.0060573387134439,Prague,308.38148215014115,304.664415343096,308.38148215014115,11,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000036_0,1,75.34099708889067,Montreal,315.3443826015079,307.6374466168541,315.34156895782513,16,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000036_1,2,4.708241195341426,Montreal,306.4351859137092,300.68507343047554,306.43347716754056,16,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000036_2,3,2.004154084888093,Montreal,310.5609447475311,303.58895283876683,310.55982298554346,16,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000036_3,4,8.927293787239119,Montreal,298.78213387207506,296.13997520203236,298.7410400890272,16,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000036_4,5,9.019313843640685,Montreal,300.71842712866857,297.63590013429956,300.7068716556329,16,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_0,1,92.978212421581,Birmingham,310.76863803341985,307.32624714739495,310.76863803341985,14,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_1,2,3.925054142571047,Birmingham,305.4610225871075,302.5507798807118,305.4610225871075,14,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_2,3,2.620585136254873,Birmingham,305.1149228696232,302.19145354362166,305.1149228696232,14,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_3,4,0.4740991644173188,Birmingham,300.4692769771961,298.23946183577465,300.4692769771961,14,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_4,5,0.0020491351757581,Birmingham,303.1807660410873,300.88955205313135,303.1807660410873,14,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003a_0,1,95.966476139907,Manchester,293.58500244107836,293.22036624314916,293.58500244107836,9,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003a_1,2,3.7880764005774585,Manchester,288.58072315548776,288.3254732758935,288.58072315548776,9,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003a_2,3,0.0199498268677063,Manchester,286.84153288101606,286.8355024039531,286.84153288101606,9,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003a_3,4,0.2254976326478361,Manchester,283.99728639304175,283.9910605320276,283.99728639304175,9,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003b_0,1,88.65681079214413,Milan,307.9626030203493,305.57848929735087,307.7663532911995,23,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003b_1,2,1.2968107094717896,Milan,303.0569626675207,300.79788526206585,302.92908234931883,23,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003b_2,3,9.54435484150592,Milan,306.11657872449086,301.5293608421841,305.5064799137419,23,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003b_3,4,0.5016769225909721,Milan,301.6743331239448,299.54607476683964,301.54991211990875,23,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003b_4,5,0.0003467342871952782,Milan,302.4554074583979,300.0124650345923,302.4554074583979,23,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003c_0,1,96.88659063751749,Naples,316.764827656461,312.323976823025,316.42140896364316,15,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003c_1,2,2.605821480798344,Naples,309.6198335966321,306.0738942340304,309.3450622195968,15,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003c_2,3,0.3370514733516698,Naples,319.5193393619035,314.64471360843214,319.1421703371954,15,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003c_3,4,0.055094649953185,Naples,305.36969545194466,302.81629721240716,305.1499817410818,15,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003c_4,5,0.1154417583793168,Naples,309.28099953263063,306.5507133496806,309.1327283091092,15,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003d_0,1,87.22232389984987,Zurich,305.60038713835763,301.50399513518374,305.60038713835763,9,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003d_1,2,7.944034736952142,Zurich,300.7520158575312,296.3275973234263,300.7520158575312,9,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003d_2,3,0.567532914080317,Zurich,306.6453627011812,301.28580295611073,306.6453627011812,9,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003d_3,4,4.266108449117667,Zurich,298.3752388053629,294.3743596961658,298.3752388053629,9,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003e_0,1,87.36911159419282,Geneva,305.2124560194095,304.1600730075295,305.2124560194095,5,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003e_1,2,0.3488171665420301,Geneva,299.39125012298206,298.84191078921134,299.39125012298206,5,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003e_2,4,12.282071239265155,Geneva,296.5956429950907,295.5167883251457,296.5956429950907,5,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000044_0,1,5.5323144269895135,La Paz,305.85491014912634,300.63030607529987,305.85154055539294,16,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000044_1,2,91.59228373708888,La Paz,298.0289187568011,295.9687006217644,298.0287041586592,16,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000044_2,3,0.0052094984027342,La Paz,303.5424565726174,296.9770380141727,303.51871946713527,16,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000044_3,4,1.2115611588847603,La Paz,292.8888086664264,290.7763819735579,292.888785297519,16,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000044_4,5,1.6586311786340873,La Paz,302.0163645166334,299.6157513532971,302.0141686226359,16,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045_0,1,81.74344843735841,Asuncion,316.10092652518955,309.43670074128033,316.0738635976353,19,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045_1,2,9.964172852929858,Asuncion,314.05264320610485,305.83709657011843,314.0290651120831,19,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045_2,3,0.0156045134984396,Asuncion,315.92067778826095,307.3175762532922,315.901463222694,19,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045_3,4,7.857971491777721,Asuncion,307.9154908593586,303.90970653538574,307.8988440380053,19,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045_4,5,0.4188027044355727,Asuncion,311.9839322168447,305.7902466367462,311.9718000601597,19,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000046_0,1,54.81457796950029,Montevideo,312.87046345509845,306.0629865768849,312.7157561467181,17,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000046_1,2,40.61355695269922,Montevideo,312.1415632927605,303.9158107458536,311.71757653478335,17,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000046_2,3,3.6779733262820935,Montevideo,315.1752439734951,306.44966915280156,314.60011642639256,17,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000046_3,4,0.7061207352342691,Montevideo,305.44165896906435,299.9222958297047,304.76253425021855,17,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000046_4,5,0.1877710162841319,Montevideo,305.61705586720757,300.7601529417043,305.5268186620499,17,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004a_0,1,28.810288017331253,Fianarantsoa,311.278237346065,307.3907372654712,311.278237346065,10,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004a_1,2,64.47875124905389,Fianarantsoa,310.49205613507274,305.6514389912731,310.49205613507274,10,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004a_2,3,6.137813252465024,Fianarantsoa,309.5715181588848,305.57859757518725,309.5715181588848,10,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004a_3,4,0.5712186594363838,Fianarantsoa,308.9490407798279,305.34612614519455,308.9490407798279,10,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004a_4,5,0.0019288217134494,Fianarantsoa,307.1832826407763,305.35510398511457,307.1832826407763,10,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000007_0,1,87.90765714153179,London,311.62074105733774,304.6138133121821,311.62074105733774,9,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000007_1,2,8.147601943062341,London,309.50033260224666,302.38742278812447,309.50033260224666,9,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000007_2,3,2.312305461508744,London,311.1271366495772,303.108307536,311.1271366495772,9,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000007_3,4,1.631801167264562,London,299.94493022426076,295.5229421258436,299.94493022426076,9,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000007_4,5,0.000634286632562194,London,304.8082456481057,297.8671004454273,304.8082456481057,9,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000013_0,1,91.58519984297862,Tehran,319.51917175975825,315.3912198360216,319.1400773939351,16,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000013_1,2,5.650934698560311,Tehran,324.611061063325,319.7724872397586,324.0145430712181,16,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000013_2,3,1.1524792825798111,Tehran,325.40309658911644,319.76576593062384,324.6265744610624,16,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000013_3,4,0.2228219070210465,Tehran,308.1056617698749,305.1993552842801,307.9755058503019,16,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000013_4,5,1.3885642688602018,Tehran,328.8788040324048,322.7641145079844,327.7927160556186,16,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_0,1,20.988193898450717,Cairo,321.4146131517021,318.4359196125507,321.3568828359413,18,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_1,2,1.34868808376638,Cairo,320.98711613178176,317.85346606826454,320.8494294436748,18,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_2,3,0.1993034409815363,Cairo,316.49694594805504,313.8706840681797,316.4074621701808,18,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_3,4,0.2988286990612108,Cairo,309.03618348174393,306.14432202203096,308.8481976495353,18,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_4,5,77.16498587774015,Cairo,323.8121350187548,320.6640434205615,323.7942200944638,18,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000026_0,1,54.94044490083264,Belgrade,310.8124089398941,306.29099691339707,310.8124089398941,10,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000026_1,2,19.74749858176692,Belgrade,305.7219468993493,301.70571381692497,305.72194028187073,10,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000026_2,3,18.912982295442255,Belgrade,309.63516135275484,304.6521399320816,309.63516135275484,10,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000026_3,4,6.396775193865543,Belgrade,300.05944464812876,297.7503229461286,300.05944464812876,10,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000026_4,5,0.0022990280926356,Belgrade,303.87749076613807,300.51351214497146,303.87749076613807,10,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002f_0,1,83.59174600436478,Washington,314.2251392963202,308.2037858025831,314.2251392963202,6,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002f_1,2,6.396319528396102,Washington,306.0797673202653,301.365502337332,306.0797673202653,6,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002f_2,3,0.7315483723077698,Washington,309.88954739365715,304.98283385828927,309.88954739365715,6,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002f_3,4,4.807004315791474,Washington,306.6292006712663,302.4952342485948,306.6292006712663,6,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002f_4,5,4.473381779139861,Washington,305.1044260582869,301.8388653536842,305.1044260582869,6,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_0,1,94.5464846568155,Luanda,314.01113251120324,309.79048348422845,314.01113251120324,17,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_1,2,1.856632104088914,Luanda,313.9887975200982,309.2497568902825,313.9887975200982,17,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_2,3,0.002175690754085,Luanda,311.2812314039035,307.56586851530085,311.2812314039035,17,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_3,4,0.1807757273227539,Luanda,307.0524025723736,304.44469586868405,307.0524025723736,17,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_4,5,3.4139318210187506,Luanda,305.5300757545836,302.2960822953275,305.5300757545836,17,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000037_0,1,93.6337224039796,Guadalajara,319.4578641918402,311.9198969932794,319.4578641918402,5,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000037_1,2,6.24362367095694,Guadalajara,316.1596107121944,305.7747145938121,316.1596107121944,5,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000037_2,3,0.0593381677402938,Guadalajara,314.77180820861446,306.7344274442411,314.77180820861446,5,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000037_3,4,0.0633157573231777,Guadalajara,311.41254851424964,303.2186814179598,311.41254851424964,5,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000038_0,1,60.71971311591735,Monterrey,316.75311854851446,312.6837586779234,316.75311854851446,6,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000038_1,2,39.201691576622466,Monterrey,305.8988276429905,303.50750220612537,305.8988276429905,6,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000038_2,3,0.0097369085355541,Monterrey,313.07738143518935,309.4639908077831,313.07738143518935,6,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000038_3,4,0.0596208190319327,Monterrey,306.1494131721859,304.225288174505,306.1494131721859,6,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000038_4,5,0.0092375798927052,Monterrey,316.6870439283518,312.217032221544,316.6870439283518,6,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000041_0,1,39.49841373957009,Oslo,302.09296739459853,296.59387843004004,302.0929321266999,19,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000041_1,2,49.20735402407222,Oslo,295.46122921435017,291.70686776403113,295.4611538155232,19,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000041_2,3,0.4498369536099308,Oslo,297.53086583570126,293.4010256720695,297.53086583570126,19,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000041_3,4,6.054237303245316,Oslo,293.4323690438471,290.7025089167786,293.4323563929265,19,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000041_4,5,4.7901579795024425,Oslo,292.64628482926133,291.6056027725413,292.64628482926133,19,L8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000052_0,1,46.58676871541836,Sydney,309.16051107400716,307.912512595907,309.16051107400716,6,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000052_1,2,47.7230585922169,Sydney,303.82589010392593,302.80163378611206,303.82589010392593,6,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000052_2,3,0.6073890181846852,Sydney,308.48271941123585,306.31405023968824,308.48271941123585,6,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000052_3,4,1.6718614177130553,Sydney,300.109503784783,299.3425114803519,300.109503784783,6,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000052_4,5,3.4109222564670056,Sydney,297.12977883971547,296.9470987704454,297.12977883971547,6,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000053_0,1,22.22380132392209,Hobart,293.65926843677244,293.6344817130092,293.65926843677244,4,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000053_1,2,67.40819362610627,Hobart,294.9276067829281,294.9049243986777,294.9276067829281,4,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000053_2,3,8.763268755217753,Hobart,299.2429397659525,299.2429397659525,299.2429397659525,4,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000053_3,4,0.6030699718877629,Hobart,290.692581010502,290.692581010502,290.692581010502,4,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000053_4,5,1.0016663228661131,Hobart,287.8616464453713,287.8616464453713,287.8616464453713,4,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005e_0,1,22.78887020274606,Vientiane Capital,296.69960215661087,296.6342167162665,296.69960215661087,17,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005e_1,2,37.45854028244757,Vientiane Capital,292.72862230968497,292.41439839616453,292.72862230968497,17,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005e_2,3,33.08600828565072,Vientiane Capital,296.2398854243843,296.1754677151451,296.2398854243843,17,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005e_3,4,6.629195558151019,Vientiane Capital,292.93005516210536,291.79325068190644,292.93005516210536,17,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005e_4,5,0.0373856710046301,Vientiane Capital,293.8438111619821,293.79672442689554,293.8438111619821,17,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000025_0,1,43.852199451587786,Sofia,314.0209992491651,308.1672510484188,314.0209992491651,13,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000025_1,2,43.86949093189273,Sofia,308.1268200441617,302.2861572327958,308.1268200441617,13,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000025_2,3,11.854785892769982,Sofia,316.88545013275063,310.35391716124224,316.88545013275063,13,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000025_3,4,0.4232327174481676,Sofia,304.40109546917853,300.07216213170574,304.40109546917853,13,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000025_4,5,0.0002910063013306228,Sofia,320.1417551024175,313.42373994733424,320.1417551024175,13,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000042_0,1,91.40396818305078,Buenos Aires,312.9277259691405,311.60092051474913,312.9277259691405,3,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000042_1,2,6.627199465425678,Buenos Aires,311.52390476648685,309.97982065800215,311.52390476648685,3,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000042_2,4,1.7778565663312194,Buenos Aires,308.3143936236948,307.14766195708404,308.3143936236948,3,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000042_3,5,0.1909757851923311,Buenos Aires,303.919023175405,303.36466534574595,303.919023175405,3,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001_0,1,82.53178424521776,Los Angeles,317.22452415606733,315.25377181861273,317.22452415606733,6,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001_1,2,13.533604742734214,Los Angeles,312.8458418933557,308.926347082858,312.8458418933557,6,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001_2,3,0.1808882656023176,Los Angeles,312.96740984899645,311.12995614233694,312.96740984899645,6,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001_3,4,0.6928041992002044,Los Angeles,303.4221376357275,302.19694331580394,303.4221376357275,6,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001_4,5,3.060918547245502,Los Angeles,296.01963886131927,295.71424548772023,296.01963886131927,6,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000002_0,1,89.76850958158522,Chicago,309.98587758753473,306.5270237623811,309.98587758753473,7,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000002_1,2,5.220738173292714,Chicago,305.6928042411658,302.1623587512036,305.6928042411658,7,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000002_2,3,1.1413436968716597,Chicago,305.50629534031015,301.9356610388667,305.50629534031015,7,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000002_3,4,3.840245914593883,Chicago,301.92824636291505,298.61188072021145,301.92824636291505,7,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000002_4,5,0.0291626336565019,Chicago,305.14549104037326,302.27415022256304,305.14549104037326,7,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000005_0,1,53.92657853358025,Madrid,313.5548810715055,310.83970540124415,313.5548810715055,5,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000005_1,2,39.69615400909723,Madrid,316.2099873064174,312.7595390272337,316.2099873064174,5,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000005_2,3,5.655728218092014,Madrid,317.9625800322154,313.7317412816987,317.9625800322154,5,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000005_3,4,0.6023743631068077,Madrid,302.75388733338497,300.54868464782066,302.75388733338497,5,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000005_4,5,0.1191648761237057,Madrid,315.9399867525382,312.9218191148571,315.9399867525382,5,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000009_0,1,52.01265502826167,Rome,315.4062563783533,312.25339177638875,315.4062563783533,8,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000009_1,2,16.863052386132377,Rome,311.83383107349107,308.4584174986185,311.83383107349107,8,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000009_2,3,30.4606659192732,Rome,317.87864344517965,313.50258708358075,317.87864344517965,8,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000009_3,4,0.6441926045437543,Rome,306.03342667434964,303.5404355062831,306.03342667434964,8,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000009_4,5,0.0194340617889949,Rome,305.63782616332117,303.93774798395555,305.63782616332117,8,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000017_0,1,79.63284916600148,Casablanca,315.85778831604176,312.31356012581034,315.85778831604176,4,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
